CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
713564208,Existing Customer,34,F,1,Graduate,Unknown,Less Than $40K,Blue,23,4,1,1,2207.0,1527,680.0,0.861,4159,64,1.133,0.692,3.1176e-05,0.99997
718645308,Existing Customer,35,M,4,College,Married,Less Than $40K,Blue,36,3,3,3,2311.0,1222,1089.0,0.674,4730,89,0.745,0.529,0.00030845,0.99969
711399408,Attrited Customer,34,F,2,Graduate,Single,Unknown,Blue,25,2,3,4,12373.0,0,12373.0,0.71,2462,40,0.429,0.0,0.99807,0.00193323
708703308,Attrited Customer,35,F,1,Unknown,Married,$40K - $60K,Blue,26,6,4,4,2045.0,1707,338.0,0.577,2183,39,0.696,0.835,0.99845,0.001551
709077933,Existing Customer,26,F,0,High School,Married,Less Than $40K,Blue,18,5,3,2,5422.0,682,4740.0,0.892,4460,62,0.676,0.126,0.00015005,0.99985
708186933,Attrited Customer,33,M,1,Graduate,Single,$60K - $80K,Blue,36,4,3,2,1819.0,725,1094.0,0.737,2254,45,0.406,0.399,0.99411,0.00589
715565058,Existing Customer,27,F,1,Uneducated,Unknown,Less Than $40K,Blue,16,3,1,2,1438.3,0,1438.3,0.469,4479,70,0.628,0.0,5.3155e-05,0.99995
787514433,Existing Customer,34,F,3,College,Married,Less Than $40K,Blue,23,3,3,3,2164.0,1176,988.0,0.835,5075,71,0.868,0.543,0.00030519,0.99969
788418933,Existing Customer,35,F,2,Graduate,Married,$40K - $60K,Blue,27,5,2,3,1613.0,1085,528.0,0.659,5000,85,0.848,0.673,0.00019143,0.99981
713179083,Existing Customer,32,F,2,Uneducated,Single,Unknown,Blue,25,3,2,1,3193.0,1533,1660.0,0.936,4419,75,0.786,0.48,7.0576e-05,0.99993
714213708,Attrited Customer,35,F,3,College,Single,Less Than $40K,Blue,25,4,3,2,3611.0,2517,1094.0,0.537,2178,45,0.552,0.697,0.99452,0.00548
742572558,Existing Customer,32,F,0,High School,Single,Unknown,Blue,25,5,3,1,12268.0,1165,11103.0,0.832,4905,82,0.822,0.095,9.0493e-05,0.99991
711099408,Existing Customer,35,F,4,High School,Single,Less Than $40K,Blue,25,5,2,3,2684.0,1658,1026.0,0.669,4657,76,1.0,0.618,0.00019517,0.9998
712795833,Attrited Customer,34,F,4,Graduate,Married,Less Than $40K,Blue,36,2,2,4,5021.0,2517,2504.0,0.587,2270,40,0.481,0.501,0.99709,0.0029104
721181883,Existing Customer,30,F,0,College,Single,Unknown,Blue,18,4,2,3,9641.0,0,9641.0,0.907,4710,75,0.667,0.0,0.00015971,0.99984
779523258,Existing Customer,34,M,2,Graduate,Married,$40K - $60K,Blue,17,6,2,1,3323.0,1062,2261.0,0.729,4610,78,0.773,0.32,6.864e-05,0.99993
779858058,Existing Customer,34,F,2,Graduate,Unknown,Less Than $40K,Blue,18,4,1,3,2730.0,0,2730.0,0.648,4530,72,0.714,0.0,9.2637e-05,0.99991
710423358,Existing Customer,35,F,1,College,Unknown,Unknown,Blue,29,4,3,3,1438.3,966,472.3,0.871,5249,81,0.761,0.672,0.00027607,0.99972
708291633,Existing Customer,33,F,2,Doctorate,Unknown,Unknown,Blue,21,3,3,3,4651.0,2499,2152.0,0.766,5097,79,0.795,0.537,0.00043772,0.99956
717688233,Existing Customer,34,F,4,High School,Married,$40K - $60K,Blue,28,6,1,0,2432.0,851,1581.0,0.873,4760,69,0.917,0.35,2.0713e-05,0.99998
778152108,Existing Customer,31,F,0,High School,Single,Less Than $40K,Blue,23,4,2,3,2239.0,1256,983.0,0.605,4986,83,0.976,0.561,0.0001597,0.99984
719279208,Existing Customer,35,F,1,Unknown,Married,Less Than $40K,Blue,36,3,1,2,2158.0,1299,859.0,0.733,4946,73,0.973,0.602,5.6825e-05,0.99994
718183833,Existing Customer,30,F,1,Graduate,Single,Less Than $40K,Blue,18,4,2,1,1438.3,0,1438.3,0.6,4322,68,0.619,0.0,6.4428e-05,0.99994
771928608,Existing Customer,34,M,1,Uneducated,Single,$60K - $80K,Blue,23,6,1,1,2033.0,1832,201.0,0.938,4110,74,0.947,0.901,3.2055e-05,0.99997
822051858,Existing Customer,26,F,0,Graduate,Single,Less Than $40K,Blue,22,3,1,3,1486.0,0,1486.0,0.734,4535,82,0.907,0.0,7.9494e-05,0.99992
716751858,Attrited Customer,34,F,1,Unknown,Married,Less Than $40K,Blue,36,2,3,3,2401.0,496,1905.0,0.647,2597,40,0.379,0.207,0.99681,0.00319278
769200858,Existing Customer,34,F,4,Graduate,Single,Less Than $40K,Blue,28,3,2,3,1438.3,0,1438.3,0.726,4626,86,0.792,0.0,0.00020077,0.9998
716201133,Existing Customer,35,F,2,High School,Married,Less Than $40K,Blue,36,4,3,1,1476.0,0,1476.0,0.592,4279,76,0.767,0.0,0.00010545,0.99989
721256808,Existing Customer,35,F,2,Unknown,Single,Less Than $40K,Blue,20,6,1,2,2691.0,1935,756.0,0.681,4365,86,0.911,0.719,6.054e-05,0.99994
715146558,Attrited Customer,34,F,2,College,Married,Less Than $40K,Blue,36,1,3,2,1696.0,0,1696.0,0.782,2325,56,0.556,0.0,0.99432,0.00568
718186233,Existing Customer,34,F,3,Uneducated,Single,Less Than $40K,Blue,26,4,2,3,3234.0,971,2263.0,0.79,3989,71,0.868,0.3,0.00020424,0.9998
713677158,Attrited Customer,31,F,1,Graduate,Single,Unknown,Blue,22,2,2,3,1623.0,0,1623.0,0.501,2126,45,0.364,0.0,0.99447,0.00553
715321983,Existing Customer,33,F,2,Doctorate,Married,$40K - $60K,Blue,36,4,2,1,2748.0,1867,881.0,0.816,4314,75,1.027,0.679,9.933e-05,0.9999
717114708,Existing Customer,34,F,0,Graduate,Married,$40K - $60K,Blue,26,3,3,2,2991.0,1830,1161.0,0.777,4414,77,0.878,0.612,0.00015435,0.99985
709850508,Attrited Customer,33,F,2,Graduate,Married,Less Than $40K,Blue,20,3,2,5,3202.0,0,3202.0,1.012,2917,37,0.682,0.0,0.99823,0.00176584
717748608,Attrited Customer,35,F,4,High School,Married,Less Than $40K,Blue,24,3,2,4,1555.0,872,683.0,0.772,2252,51,0.645,0.561,0.99701,0.00299357
716741508,Existing Customer,33,F,3,High School,Married,Less Than $40K,Blue,21,2,1,3,2831.0,1167,1664.0,0.744,4460,65,0.857,0.412,9.3448e-05,0.99991
817288458,Existing Customer,33,F,2,Graduate,Single,Less Than $40K,Blue,19,3,2,3,5141.0,1737,3404.0,0.985,5859,82,0.783,0.338,0.00019143,0.99981
736893108,Existing Customer,33,F,2,Doctorate,Single,Less Than $40K,Blue,26,2,3,2,1438.3,0,1438.3,0.613,4196,87,0.891,0.0,0.00026028,0.99974
816129258,Existing Customer,34,F,2,Post-Graduate,Single,Less Than $40K,Blue,29,2,3,3,2509.0,1897,612.0,0.938,4837,74,0.542,0.756,0.00035594,0.99964
711263058,Existing Customer,29,F,1,Unknown,Single,Less Than $40K,Blue,36,1,1,2,2763.0,1879,884.0,0.701,4660,80,0.778,0.68,5.6825e-05,0.99994
712664658,Attrited Customer,35,F,1,Graduate,Single,Less Than $40K,Blue,30,2,2,2,1649.0,0,1649.0,0.683,2549,54,0.588,0.0,0.99073,0.00927
721406658,Attrited Customer,32,F,0,Unknown,Single,Less Than $40K,Blue,36,6,3,3,1732.0,0,1732.0,0.683,2479,43,0.536,0.0,0.99651,0.0034913
708341958,Existing Customer,31,F,1,College,Single,Less Than $40K,Blue,21,2,2,3,2061.0,1904,157.0,0.786,4480,86,0.87,0.924,0.0001747,0.99983
780360558,Existing Customer,33,F,1,Graduate,Married,Less Than $40K,Blue,20,2,2,2,1507.0,0,1507.0,0.723,4698,87,0.851,0.0,0.00010684,0.99989
714181008,Existing Customer,35,F,0,Graduate,Married,Less Than $40K,Blue,36,1,2,2,3019.0,1462,1557.0,0.718,4509,71,0.732,0.484,9.7673e-05,0.9999
717489033,Attrited Customer,27,F,0,High School,Single,Less Than $40K,Blue,18,6,1,4,1438.3,0,1438.3,0.781,2641,40,0.6,0.0,0.99247,0.00753
716606733,Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,18,2,2,3,3043.0,2054,989.0,0.735,4833,85,0.667,0.675,0.00017969,0.99982
712620858,Existing Customer,34,F,4,Doctorate,Married,Unknown,Blue,36,1,2,2,7744.0,1804,5940.0,0.942,4572,60,0.935,0.233,0.00017274,0.99983
710840433,Existing Customer,34,M,1,College,Unknown,$40K - $60K,Blue,20,2,1,3,7452.0,1656,5796.0,0.6,3339,51,0.962,0.222,8.4537e-05,0.99992
721020858,Existing Customer,34,F,1,College,Single,Unknown,Blue,20,2,2,2,3190.0,1959,1231.0,0.622,4220,66,0.61,0.614,0.00010387,0.9999
715549158,Existing Customer,29,F,1,Graduate,Married,Less Than $40K,Blue,36,2,2,0,1438.3,0,1438.3,0.734,4769,84,0.826,0.0,3.941e-05,0.99996
708266883,Attrited Customer,34,F,2,Graduate,Single,Less Than $40K,Blue,36,1,2,3,1666.0,0,1666.0,0.713,2312,35,0.25,0.0,0.9948,0.0052
787466808,Existing Customer,35,F,0,Unknown,Married,Less Than $40K,Blue,22,2,2,3,3009.0,2517,492.0,0.735,5329,82,0.745,0.836,0.00018057,0.99982
767376483,Existing Customer,27,F,1,College,Married,Less Than $40K,Blue,20,5,3,3,1893.0,0,1893.0,0.691,5176,91,0.784,0.0,0.00027607,0.99972
779998083,Existing Customer,33,M,3,High School,Married,$40K - $60K,Blue,23,1,2,3,6392.0,1429,4963.0,0.682,4069,66,0.737,0.224,0.00019311,0.99981
784880958,Existing Customer,34,F,4,Graduate,Single,$40K - $60K,Blue,28,2,3,1,4022.0,1680,2342.0,0.579,3776,84,0.826,0.418,0.00011377,0.99989
720101658,Existing Customer,26,F,0,Graduate,Single,Less Than $40K,Blue,19,2,1,2,3416.0,1109,2307.0,0.783,4614,70,1.0,0.325,4.7263e-05,0.99995
720729108,Existing Customer,32,F,0,Unknown,Single,Less Than $40K,Blue,17,1,2,1,4445.0,1080,3365.0,0.84,5373,87,0.776,0.243,6.4745e-05,0.99994
763681908,Existing Customer,34,F,3,Unknown,Married,Less Than $40K,Blue,27,1,2,1,5795.0,924,4871.0,0.86,5674,78,0.857,0.159,7.8291e-05,0.99992
784795083,Existing Customer,31,F,1,High School,Single,Less Than $40K,Blue,25,2,1,3,1984.0,0,1984.0,1.05,4794,73,0.921,0.0,8.453e-05,0.99992
713146683,Existing Customer,35,F,1,High School,Unknown,Unknown,Blue,36,2,3,2,4460.0,0,4460.0,0.916,5473,79,0.756,0.0,0.00016413,0.99984
789218433,Existing Customer,33,F,3,Unknown,Married,$40K - $60K,Blue,22,2,3,2,1438.3,0,1438.3,0.761,4528,86,0.686,0.0,0.00020516,0.99979
824560758,Attrited Customer,35,F,3,Graduate,Single,Less Than $40K,Blue,31,1,3,4,1678.0,0,1678.0,0.676,2475,61,0.694,0.0,0.99814,0.00186317
714148758,Existing Customer,34,F,2,Post-Graduate,Married,Less Than $40K,Blue,27,2,3,3,1726.0,1398,328.0,1.009,5228,68,0.7,0.81,0.00035594,0.99964
715083633,Existing Customer,33,F,1,Uneducated,Married,Less Than $40K,Blue,23,2,2,3,1830.0,1777,53.0,0.639,5271,76,0.854,0.971,0.00018475,0.99982
709389558,Existing Customer,33,F,4,College,Single,Less Than $40K,Blue,36,1,3,0,1438.3,0,1438.3,0.566,4641,85,0.7,0.0,6.7657e-05,0.99993
709087983,Existing Customer,35,F,3,Doctorate,Single,Less Than $40K,Blue,27,2,2,3,1438.3,0,1438.3,0.62,5020,94,0.843,0.0,0.00028744,0.99971
713652783,Existing Customer,30,F,0,Unknown,Single,Less Than $40K,Blue,36,1,1,1,2367.0,1220,1147.0,1.04,5568,90,0.957,0.515,3.1329e-05,0.99997
718792758,Existing Customer,35,F,4,Uneducated,Married,Unknown,Blue,25,2,3,2,3379.0,587,2792.0,0.67,5121,80,0.702,0.174,0.00019396,0.99981
716558283,Existing Customer,30,F,0,Graduate,Married,Less Than $40K,Blue,36,2,2,2,1621.0,1046,575.0,0.729,5247,84,0.615,0.645,9.7673e-05,0.9999
708928008,Existing Customer,34,F,2,High School,Single,$40K - $60K,Blue,36,2,3,1,1677.0,0,1677.0,0.7,4035,87,0.891,0.0,0.00010545,0.99989
717004533,Existing Customer,35,F,3,High School,Married,Less Than $40K,Blue,36,2,3,0,4790.0,1189,3601.0,0.698,4544,81,0.929,0.248,6.6935e-05,0.99993
772127508,Attrited Customer,31,F,1,Uneducated,Married,Less Than $40K,Blue,20,6,2,2,1438.3,0,1438.3,0.706,2614,49,0.531,0.0,0.99098,0.00902
789296133,Existing Customer,35,F,3,Doctorate,Single,Unknown,Blue,24,1,1,3,12287.0,770,11517.0,0.612,4601,65,0.757,0.063,0.0001391,0.99986
709925733,Existing Customer,32,F,0,Unknown,Single,Less Than $40K,Blue,22,1,3,2,1438.3,713,725.3,0.806,5099,80,0.951,0.496,0.00016966,0.99983
712683633,Attrited Customer,32,F,0,Unknown,Married,Less Than $40K,Blue,36,5,3,3,1438.3,0,1438.3,0.569,2464,37,0.321,0.0,0.99651,0.0034913
712524858,Existing Customer,34,M,1,Graduate,Single,Less Than $40K,Blue,28,1,6,3,2669.0,1649,1020.0,0.63,4314,74,0.609,0.618,0.00022416,0.99978
720150858,Attrited Customer,34,M,2,High School,Married,$80K - $120K,Blue,25,6,2,0,1439.0,0,1439.0,0.89,2932,44,0.913,0.0,0.97609,0.02391
784994883,Existing Customer,26,F,0,Unknown,Married,Less Than $40K,Blue,20,2,2,2,2516.0,2378,138.0,1.033,4746,75,0.875,0.945,0.00010736,0.99989
721080183,Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,20,2,2,3,4883.0,0,4883.0,0.724,4613,82,1.0,0.0,0.00017969,0.99982
780371433,Existing Customer,35,F,2,Graduate,Married,Unknown,Blue,25,2,3,3,3339.0,2014,1325.0,0.688,4725,83,0.694,0.603,0.00030251,0.9997
789540108,Existing Customer,29,F,1,Uneducated,Married,Less Than $40K,Blue,21,2,1,3,2832.0,1819,1013.0,0.674,4761,75,0.744,0.642,8.9404e-05,0.99991
715829358,Existing Customer,33,F,4,College,Married,$40K - $60K,Blue,26,1,2,3,2874.0,2517,357.0,0.73,4794,88,0.6,0.876,0.00019519,0.9998
714076683,Attrited Customer,29,F,0,College,Married,Less Than $40K,Blue,19,2,1,2,3261.0,2517,744.0,0.636,2461,54,0.742,0.772,0.9787,0.0213
715459158,Existing Customer,35,F,4,High School,Unknown,Unknown,Blue,26,2,1,2,16950.0,0,16950.0,0.625,7821,97,0.672,0.0,5.6153e-05,0.99994
709171308,Existing Customer,30,M,1,High School,Married,$60K - $80K,Blue,16,1,3,3,15795.0,1742,14053.0,1.022,13173,96,0.846,0.11,0.00027604,0.99972
718558758,Attrited Customer,34,M,1,Unknown,Single,$80K - $120K,Blue,22,1,2,2,3711.0,1413,2298.0,0.175,3922,51,0.645,0.381,0.99156,0.00844
715209333,Existing Customer,32,M,0,High School,Single,$60K - $80K,Blue,36,1,1,1,6224.0,1965,4259.0,0.739,13630,124,0.699,0.316,2.7707e-05,0.99997
710694033,Existing Customer,32,M,0,Graduate,Single,$40K - $60K,Blue,36,2,1,1,7473.0,1253,6220.0,0.98,13400,104,0.733,0.168,2.8501e-05,0.99997
715351983,Existing Customer,32,F,2,Unknown,Married,Less Than $40K,Blue,20,1,3,2,9761.0,1470,8291.0,0.796,14334,97,0.732,0.151,0.00019771,0.9998
719722308,Existing Customer,31,F,0,Uneducated,Single,Less Than $40K,Blue,22,2,1,3,3329.0,0,3329.0,0.641,13109,114,0.727,0.0,8.1736e-05,0.99992
711465333,Existing Customer,35,M,4,High School,Single,$80K - $120K,Blue,26,2,1,1,24250.0,0,24250.0,0.753,12593,99,0.768,0.0,3.3863e-05,0.99997
719944458,Existing Customer,29,M,0,High School,Single,$40K - $60K,Blue,36,2,3,1,4023.0,1437,2586.0,0.69,12510,96,0.92,0.357,9.0493e-05,0.99991
716406483,Existing Customer,30,M,0,Unknown,Single,$60K - $80K,Blue,20,1,3,3,23760.0,1349,22411.0,0.961,13124,103,0.746,0.057,0.00028535,0.99971
715630983,Attrited Customer,31,F,0,Graduate,Single,Less Than $40K,Blue,21,4,2,3,4598.0,0,4598.0,0.439,6317,77,0.833,0.0,0.99395,0.00605
789539058,Existing Customer,28,M,0,Uneducated,Single,Less Than $40K,Blue,20,1,1,3,4342.0,893,3449.0,0.878,17064,116,0.758,0.206,8.1736e-05,0.99992
719365233,Existing Customer,34,M,4,Unknown,Single,Less Than $40K,Blue,23,1,3,2,7664.0,1785,5879.0,0.947,15077,126,0.8,0.233,0.00020735,0.99979
709807383,Existing Customer,35,F,2,Unknown,Married,Less Than $40K,Blue,22,1,1,1,3616.0,1155,2461.0,0.727,15391,94,0.593,0.319,3.6508e-05,0.99996
719694408,Attrited Customer,30,F,1,College,Single,Less Than $40K,Blue,36,4,3,6,4541.0,0,4541.0,0.976,7996,80,0.778,0.0,0.9993,0.00069828
718045008,Attrited Customer,31,M,0,Post-Graduate,Married,Less Than $40K,Blue,21,1,2,2,3768.0,0,3768.0,0.799,6639,71,1.152,0.0,0.99137,0.00863
711010683,Existing Customer,35,M,3,High School,Married,$40K - $60K,Blue,27,1,2,3,14382.0,1950,12432.0,0.578,12941,131,0.819,0.136,0.00019311,0.99981
714615258,Attrited Customer,32,M,1,High School,Single,$40K - $60K,Blue,36,6,3,2,4819.0,2134,2685.0,0.834,9330,64,0.882,0.443,0.99395,0.00605
772166058,Existing Customer,31,M,1,Unknown,Single,$40K - $60K,Blue,20,1,2,3,3232.0,1564,1668.0,0.969,13142,112,0.75,0.484,0.00019751,0.9998
712021233,Attrited Customer,33,M,3,Graduate,Married,$60K - $80K,Blue,15,5,1,3,23399.0,0,23399.0,1.051,9356,74,0.85,0.0,0.98971,0.01029
718288833,Existing Customer,31,M,1,Unknown,Married,$40K - $60K,Blue,36,1,3,3,5590.0,875,4715.0,0.86,14643,127,0.764,0.157,0.00031211,0.99969
800758233,Attrited Customer,30,M,0,College,Single,$60K - $80K,Blue,24,6,2,2,4109.0,0,4109.0,0.949,8642,77,0.481,0.0,0.98958,0.01042
716323683,Existing Customer,31,M,0,Graduate,Married,$80K - $120K,Blue,36,2,3,3,32791.0,1607,31184.0,0.752,13177,106,0.738,0.049,0.0002596,0.99974
716987358,Attrited Customer,29,M,0,Post-Graduate,Single,$60K - $80K,Blue,15,2,1,3,8022.0,0,8022.0,0.381,5660,59,0.735,0.0,0.98942,0.01058
715728108,Existing Customer,27,F,0,Graduate,Unknown,Less Than $40K,Blue,36,1,1,2,4548.0,1450,3098.0,0.844,14330,131,0.638,0.319,4.7263e-05,0.99995
818235408,Existing Customer,30,M,0,College,Married,$60K - $80K,Blue,25,2,3,1,19534.0,0,19534.0,0.616,15634,118,0.639,0.0,9.0501e-05,0.99991
718123608,Existing Customer,32,M,2,Graduate,Married,$80K - $120K,Blue,36,2,1,2,25438.0,1907,23531.0,0.741,16485,104,0.793,0.075,5.5077e-05,0.99994
718252533,Attrited Customer,30,F,0,Graduate,Single,Less Than $40K,Blue,18,5,1,1,4203.0,996,3207.0,0.705,7292,68,0.7,0.237,0.9661,0.0339
716947083,Existing Customer,32,M,3,High School,Single,$40K - $60K,Blue,36,2,2,1,3845.0,1871,1974.0,0.847,14593,110,0.803,0.487,6.9242e-05,0.99993
715311183,Existing Customer,35,M,2,Post-Graduate,Single,$60K - $80K,Blue,24,2,3,1,3388.0,1659,1729.0,0.842,13557,100,0.724,0.49,0.00012764,0.99987
712265508,Attrited Customer,32,M,0,Post-Graduate,Single,$40K - $60K,Blue,14,1,1,3,4015.0,0,4015.0,1.045,8363,65,0.806,0.0,0.98942,0.01058
715051608,Attrited Customer,34,M,2,High School,Single,$60K - $80K,Blue,36,2,3,2,9719.0,2517,7202.0,0.906,9183,51,0.7,0.259,0.99431,0.00569
757786608,Existing Customer,33,M,2,Post-Graduate,Single,$80K - $120K,Blue,24,2,3,2,4178.0,2463,1715.0,0.815,16216,107,0.814,0.59,0.00021165,0.99979
710019933,Existing Customer,29,M,1,Uneducated,Single,$40K - $60K,Blue,22,2,3,3,11522.0,1203,10319.0,0.847,13720,119,0.831,0.104,0.00029196,0.99971
716439258,Existing Customer,32,M,3,Graduate,Married,$60K - $80K,Blue,36,1,1,1,3223.0,1413,1810.0,1.009,13648,103,0.635,0.438,3.4465e-05,0.99997
772207683,Existing Customer,34,M,2,Graduate,Single,Less Than $40K,Blue,23,1,3,2,8940.0,1518,7422.0,0.726,14459,97,0.702,0.17,0.00017987,0.99982
719039283,Existing Customer,32,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,2,3,3535.0,1964,1571.0,0.661,14080,85,0.809,0.556,0.00018475,0.99982
822885033,Existing Customer,31,M,1,High School,Married,$60K - $80K,Blue,24,2,1,3,4328.0,1493,2835.0,0.651,14731,120,0.765,0.345,8.453e-05,0.99992
713542908,Existing Customer,31,M,2,Graduate,Single,Less Than $40K,Blue,19,1,2,3,5871.0,1829,4042.0,0.81,15645,117,0.746,0.312,0.00019143,0.99981
802449933,Existing Customer,29,M,1,Uneducated,Married,$40K - $60K,Blue,23,1,3,1,8147.0,1750,6397.0,0.751,14912,114,0.869,0.215,0.00010469,0.9999
710451708,Existing Customer,32,M,1,Graduate,Married,$40K - $60K,Blue,24,1,1,2,9711.0,972,8739.0,0.647,14926,115,0.742,0.1,5.1697e-05,0.99995
713975433,Existing Customer,32,F,0,High School,Single,Less Than $40K,Blue,25,2,3,0,8851.0,1753,7098.0,0.627,14783,110,0.864,0.198,5.5353e-05,0.99994
715542783,Existing Customer,33,F,2,Graduate,Married,Less Than $40K,Blue,24,1,3,2,3731.0,0,3731.0,0.767,13234,92,0.84,0.0,0.00017987,0.99982
712609533,Existing Customer,32,M,1,Uneducated,Single,$80K - $120K,Blue,15,2,2,1,3371.0,1530,1841.0,0.828,13432,118,0.815,0.454,6.6245e-05,0.99993
770766633,Existing Customer,28,F,1,Post-Graduate,Single,Less Than $40K,Blue,14,2,3,3,3848.0,0,3848.0,0.841,14054,105,0.694,0.0,0.00033411,0.99967
721519908,Existing Customer,29,F,1,Uneducated,Single,Less Than $40K,Blue,36,1,2,1,3640.0,1419,2221.0,0.749,13306,99,0.678,0.39,6.6245e-05,0.99993
709383933,Attrited Customer,31,M,2,Unknown,Unknown,$80K - $120K,Blue,18,2,1,3,4246.0,2517,1729.0,0.951,8102,66,0.886,0.593,0.99028,0.00972
711160233,Existing Customer,32,M,1,High School,Married,$40K - $60K,Blue,19,2,3,1,12024.0,0,12024.0,0.823,14551,105,0.78,0.0,9.8983e-05,0.9999
713691633,Existing Customer,29,M,0,Post-Graduate,Married,Less Than $40K,Blue,36,1,1,1,3076.0,0,3076.0,0.924,15514,123,0.892,0.0,3.3537e-05,0.99997
718947558,Existing Customer,32,F,0,High School,Single,Unknown,Blue,21,2,3,1,4251.0,2295,1956.0,0.628,15574,115,0.797,0.54,9.0493e-05,0.99991
769667583,Attrited Customer,34,M,3,Post-Graduate,Single,$40K - $60K,Blue,28,2,3,2,3744.0,0,3744.0,0.796,8202,69,0.769,0.0,0.99547,0.00453174
719850933,Existing Customer,30,M,2,College,Single,$60K - $80K,Blue,36,1,3,3,4192.0,1734,2458.0,0.753,13345,106,0.893,0.414,0.00029411,0.99971
768457008,Existing Customer,27,M,1,Graduate,Single,$40K - $60K,Blue,21,2,3,1,10284.0,787,9497.0,0.739,13355,92,0.84,0.077,0.00010182,0.9999
710153583,Attrited Customer,30,F,0,Uneducated,Married,Less Than $40K,Blue,13,3,1,3,6075.0,0,6075.0,0.923,9242,63,0.909,0.0,0.98791,0.01209
712438308,Existing Customer,27,F,1,High School,Married,Unknown,Blue,15,2,1,2,7469.0,0,7469.0,0.688,16730,122,0.718,0.0,5.0256e-05,0.99995
711190233,Existing Customer,34,M,3,Graduate,Married,$40K - $60K,Blue,36,3,2,1,4549.0,990,3559.0,0.745,13804,123,0.732,0.218,7.1226e-05,0.99993
713965683,Existing Customer,35,M,3,Post-Graduate,Married,$80K - $120K,Blue,28,3,1,2,4380.0,0,4380.0,0.719,17258,121,0.704,0.0,6.7249e-05,0.99993
717060858,Attrited Customer,31,M,0,Graduate,Married,Less Than $40K,Blue,36,3,2,3,6911.0,2517,4394.0,0.934,8123,71,0.732,0.364,0.99395,0.00605
720458883,Existing Customer,29,M,1,High School,Married,$60K - $80K,Blue,16,3,2,1,12495.0,2517,9978.0,0.827,14524,106,0.683,0.201,6.2633e-05,0.99994
710895708,Attrited Customer,35,F,0,Doctorate,Married,Less Than $40K,Blue,27,2,3,2,3876.0,0,3876.0,0.848,7712,73,0.825,0.0,0.99554,0.00445616
719859033,Attrited Customer,32,M,3,Graduate,Married,$40K - $60K,Blue,20,2,2,2,3264.0,0,3264.0,0.549,6439,63,0.75,0.0,0.99161,0.00839
713318733,Attrited Customer,32,M,0,College,Single,$60K - $80K,Blue,24,3,2,3,4097.0,0,4097.0,0.836,8376,64,0.684,0.0,0.99378,0.00622
709315383,Existing Customer,31,F,0,Post-Graduate,Single,Unknown,Blue,36,3,3,1,26423.0,0,26423.0,0.671,13575,108,0.77,0.0,0.00010953,0.99989
779914383,Existing Customer,34,M,1,Uneducated,Married,$60K - $80K,Blue,18,3,2,2,10488.0,1636,8852.0,0.681,14719,116,0.681,0.156,0.00010985,0.99989
717788958,Existing Customer,31,M,0,Graduate,Single,$80K - $120K,Blue,19,1,1,2,21615.0,570,21045.0,0.737,16464,103,0.717,0.026,4.7263e-05,0.99995
708555633,Existing Customer,32,F,1,High School,Single,Less Than $40K,Blue,16,2,3,1,3548.0,2517,1031.0,0.818,15157,97,0.865,0.709,9.8983e-05,0.9999
714638883,Existing Customer,31,M,0,Graduate,Single,$40K - $60K,Blue,36,2,3,3,4661.0,1835,2826.0,0.999,14257,110,0.964,0.394,0.0002596,0.99974
713379258,Existing Customer,32,F,1,High School,Married,Less Than $40K,Blue,36,1,1,2,4097.0,1293,2804.0,0.671,15925,100,0.786,0.316,5.0256e-05,0.99995
710170758,Attrited Customer,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,25,6,2,2,4469.0,2331,2138.0,1.006,8314,67,0.763,0.522,0.99137,0.00863
772491333,Existing Customer,31,F,1,Post-Graduate,Married,Less Than $40K,Blue,21,2,1,2,5342.0,2005,3337.0,0.682,14738,94,0.709,0.375,6.083e-05,0.99994
770205708,Existing Customer,31,M,0,Unknown,Married,Less Than $40K,Blue,25,2,3,0,4093.0,0,4093.0,0.697,15495,112,0.778,0.0,6.2588e-05,0.99994
798788958,Existing Customer,32,M,1,High School,Single,$80K - $120K,Blue,26,2,3,2,6407.0,1130,5277.0,0.756,14471,93,0.603,0.176,0.00016413,0.99984
753220383,Attrited Customer,29,M,0,Graduate,Single,$120K +,Blue,22,2,2,3,11722.0,0,11722.0,0.778,8302,78,0.902,0.0,0.99395,0.00605
711863433,Existing Customer,30,M,1,Unknown,Unknown,Less Than $40K,Blue,13,1,3,1,3789.0,1782,2007.0,0.85,15670,116,0.785,0.47,0.00011192,0.99989
